0 -7.1124 12.224 -7.5505 16.144 0.6765 -8.5064 13.601 -9.4919 11.174 -9.7547 15.195 7.556
1 -7.0363 12.335 -7.9458 15.512 -0.21302 -7.4792 12.185 -9.7469 12.632 -9.7549 15.918 10.786
2 -6.6562 12.349 -8.7122 11.993 -2.3001 -8.2042 11.995 -9.2841 12.357 -8.9452 16.862 11.511
3 -7.2815 12.681 -8.6874 11.567 -2.6642 -8.0451 13.075 -9.6086 12.637 -9.4645 16.996 9.2551
4 -6.7149 11.899 -7.0598 15.991 -1.2108 -8.5432 13.198 -9.5375 10.682 -9.7403 15.937 9.9825
5 -6.8132 13.22 -7.4287 12.961 -2.9533 -8.6008 12.811 -9.581 10.14 -8.532 16.307 10.302
6 -6.4413 12.558 -6.9611 17.032 -0.97898 -7.2005 11.178 -9.4639 10.171 -9.7404 15.911 11.168
7 -6.5915 12.437 -7.337 16.201 -1.984 -7.8655 13.006 -9.5368 11.312 -9.6969 16.784 10.551
8 -5.124 14.896 -7.5477 16.591 -0.7176 -7.359 8.853 -9.7284 9.6769 -9.7541 15.451 8.7276
9 -6.1138 11.391 -8.1374 11.705 -2.6561 -8.7202 10.134 -9.1289 11.795 -9.0928 17.67 9.4849
10 -6.848 14.035 -8.296 16.584 0.91194 -8.7973 11.854 -9.7174 10.623 -9.6942 15.341 10.853
11 -6.4386 12.075 -6.7133 12.807 -1.3518 -8.2272 11.52 -9.5214 10.985 -8.5167 15.929 8.5215
12 -7.1416 12.703 -8.1869 12.587 -1.5512 -7.5278 13.17 -9.7342 11.028 -8.5314 16.934 6.6957
13 -6.1884 12.472 -8.8802 16.087 -0.19778 -8.4241 11.448 -9.74 11.716 -9.7081 15.39 9.2885
14 -6.4117 14.061 -6.4943 12.72 -2.6685 -8.2202 11.817 -9.7055 13.558 -8.917 16.204 10.797
15 -7.2735 12.065 -7.1133 15.865 -0.2806 -8.23 13.137 -9.64 11.656 -9.7544 16.851 10.87
16 -7.2896 10.703 -6.4395 16.514 -0.12705 -7.5571 12.331 -9.5672 12.338 -9.7521 16.321 11.038
17 -6.9729 12.534 -8.1936 11.116 -3.3665 -7.9642 12.794 -9.7513 14.667 -8.5715 16.257 6.7314
18 -6.5579 11.902 -7.065 11.639 1.0438 -7.0552 10.945 -9.6184 11.491 -8.0244 15.801 13.006
19 -7.1076 14.119 -5.6198 12.101 -0.9219 -7.6453 14.357 -9.726 13.464 -8.537 15.671 11.601
