0,1
10166.0,1.608308704655824e-11
12253.0,6.474331196828447e-11
10177.0,7.527325069581901e-11
5446.0,8.049979762590244e-11
10191.0,8.779780819294686e-11
20071.0,1.3777293227583014e-10
12421.0,1.8015054345623499e-10
945.0,2.1712033087848868e-10
10183.0,2.221089027396455e-10
10165.0,2.2882538388643996e-10
10202.0,2.3255434208043336e-10
10178.0,2.4702001377042136e-10
12353.0,2.59200862798386e-10
10182.0,2.679223142963501e-10
12078.0,2.799306455268116e-10
14569.0,2.958509926965947e-10
10517.0,3.0375157833113025e-10
12364.0,3.21773630482893e-10
12339.0,3.301458167073572e-10
12294.0,3.538617867006385e-10
20044.0,3.5770232621068045e-10
12159.0,3.7718842934416225e-10
1228.0,3.887888020904493e-10
12303.0,3.9208153830086084e-10
12327.0,3.9708251664812524e-10
1551.0,4.0448613218387303e-10
1239.0,4.277408446066997e-10
20024.0,4.302737113698529e-10
12543.0,4.402587065398965e-10
20054.0,4.719557716148285e-10
20043.0,4.721545836282298e-10
12130.0,4.744456309385624e-10
5455.0,4.827161935718527e-10
12985.0,5.179245082677911e-10
5493.0,5.189383296667069e-10
20037.0,5.230898875396602e-10
12453.0,5.252242655036872e-10
5449.0,5.340462360816397e-10
14926.0,5.77548779061387e-10
3791.0,5.796404749458788e-10
10176.0,5.824649155378161e-10
12528.0,6.383656308239154e-10
20048.0,6.487580707520007e-10
10162.0,6.562333938937878e-10
12408.0,6.656272957754089e-10
19102.0,6.813468359619749e-10
12075.0,6.939230229354511e-10
12953.0,7.095305451387557e-10
12684.0,7.121102294768133e-10
5245.0,7.214345214674371e-10
12686.0,7.221116810073114e-10
18136.0,7.239521305644455e-10
12983.0,7.600339766145288e-10
19934.0,7.803085723029693e-10
12282.0,8.322785891427167e-10
5504.0,8.362023180378666e-10
12391.0,8.880646407559705e-10
12363.0,9.427858065927063e-10
12076.0,9.469095804439764e-10
9206.0,9.491787601452553e-10
12926.0,9.522365437088215e-10
6383.0,9.67441929657457e-10
12521.0,9.693347364696277e-10
3740.0,1.0181898262756346e-09
1421.0,1.0399541678145374e-09
12133.0,1.0407117426184027e-09
8497.0,1.0697580407826992e-09
12754.0,1.1236446756408736e-09
5302.0,1.2095869392904835e-09
5291.0,1.214041287346121e-09
12449.0,1.2472474058120072e-09
20039.0,1.2504952937310235e-09
10199.0,1.2681914465862275e-09
10175.0,1.2967518625741028e-09
12753.0,1.3755409778640216e-09
1604.0,1.3864221169001564e-09
5495.0,1.390745558975049e-09
13024.0,1.416457252249109e-09
9530.0,1.4278784715686774e-09
19978.0,1.432511836057398e-09
12942.0,1.4794074630855012e-09
10249.0,1.502445143341416e-09
10540.0,1.517211481812739e-09
12991.0,1.530753088621317e-09
12921.0,1.5803293300483723e-09
12566.0,1.618768417021002e-09
3792.0,1.6555389728868459e-09
20075.0,1.6685220395196177e-09
12813.0,1.674218072200383e-09
13041.0,1.7152242229724075e-09
12134.0,1.726156452072451e-09
10189.0,1.7366383060339538e-09
19987.0,1.7719746327200887e-09
12293.0,1.8023103577914566e-09
8513.0,1.8714004863736773e-09
3457.0,1.8779241318544153e-09
1241.0,1.8836273224526316e-09
12982.0,1.9296175414200483e-09
19918.0,1.9857201425142434e-09
12138.0,2.013918227460641e-09
3726.0,2.0238511136766122e-09
12979.0,2.0463310329080222e-09
12277.0,2.054638678006e-09
12918.0,2.064316910177932e-09
3384.0,2.084834566824014e-09
3511.0,2.0871448103675097e-09
12535.0,2.1593597295252208e-09
12175.0,2.2050175505604988e-09
10179.0,2.2103399673490686e-09
12434.0,2.2241133074540594e-09
12342.0,2.2295195643475055e-09
14721.0,2.274724193312614e-09
5479.0,2.3341333156017847e-09
19954.0,2.340819529717254e-09
13038.0,2.35009718393712e-09
6643.0,2.3604924664831403e-09
12148.0,2.3629490534776717e-09
19917.0,2.3821812132215988e-09
11017.0,2.38806911405087e-09
12169.0,2.3966701567054034e-09
3841.0,2.4331493613571206e-09
14457.0,2.438273197309049e-09
14471.0,2.4854817263625502e-09
9032.0,2.4959295288435492e-09
12274.0,2.497379503729229e-09
4780.0,2.515533934543317e-09
19238.0,2.5293807289231994e-09
12812.0,2.5336460856966743e-09
12122.0,2.5369284018286918e-09
12332.0,2.5442464134665073e-09
12207.0,2.5954765191192566e-09
3544.0,2.5955767727740765e-09
12368.0,2.615425489498409e-09
12415.0,2.6166108526151757e-09
5448.0,2.6316094894816578e-09
12721.0,2.6882902379657286e-09
12258.0,2.72091063158128e-09
12492.0,2.7371707657774124e-09
2300.0,2.7484940517718605e-09
9787.0,2.7542376298062187e-09
12302.0,2.7570876625216725e-09
19977.0,2.7742156171497733e-09
10167.0,2.8805202465976163e-09
5140.0,2.8954588888138868e-09
10228.0,2.928182789683099e-09
12788.0,2.9690724102439957e-09
10192.0,2.9963571329367505e-09
12514.0,3.0111912233228903e-09
20042.0,3.061872729400503e-09
10525.0,3.0625744450495266e-09
12461.0,3.0645507323582802e-09
12944.0,3.1001441276012784e-09
1587.0,3.120034593136005e-09
5468.0,3.122539881367928e-09
12273.0,3.1413591936673163e-09
20072.0,3.144107157562281e-09
1548.0,3.1613859764313864e-09
2295.0,3.202055842076867e-09
18123.0,3.2244224247612747e-09
5747.0,3.2363137719891907e-09
14460.0,3.237161111872664e-09
13026.0,3.2841660426976266e-09
10232.0,3.328120844478402e-09
12180.0,3.3364987245008385e-09
4450.0,3.379128386846209e-09
12082.0,3.3872864263322074e-09
5297.0,3.4593359770477635e-09
12954.0,3.470968740226725e-09
20017.0,3.4806404823251792e-09
5450.0,3.4947790132137875e-09
1586.0,3.535701135514687e-09
5496.0,3.5554204275019577e-09
3429.0,3.555602971521153e-09
5491.0,3.5589449826298044e-09
12358.0,3.593551963763073e-09
3328.0,3.6499427823419844e-09
12455.0,3.6708131547887585e-09
14751.0,3.732664128694551e-09
5255.0,3.785022668046448e-09
12199.0,3.787266238500006e-09
12919.0,3.8226300666584515e-09
1595.0,3.863878679040962e-09
2222.0,3.874742488382217e-09
12256.0,3.879287012498368e-09
1596.0,3.881978124034634e-09
9533.0,3.938891350718011e-09
12319.0,3.940087544894078e-09
9057.0,3.981828264101319e-09
20051.0,3.985108199968921e-09
12335.0,4.025595161986913e-09
3648.0,4.040687108643319e-09
14607.0,4.063166616893823e-09
12751.0,4.108123621300811e-09
10497.0,4.115701552675526e-09
12369.0,4.1428131068510095e-09
12939.0,4.1736525746440166e-09
12272.0,4.175537992361977e-09
3522.0,4.187887728856105e-09
5834.0,4.227558945147793e-09
4994.0,4.240918264800242e-09
14642.0,4.2550355188648494e-09
12549.0,4.255783932219346e-09
8892.0,4.262292765263254e-09
12210.0,4.270907207607752e-09
10204.0,4.287037086542908e-09
12424.0,4.305651208062746e-09
13957.0,4.343981059735334e-09
10038.0,4.361454752050823e-09
12507.0,4.364050284840077e-09
12211.0,4.394654594495786e-09
3547.0,4.453891027745409e-09
12681.0,4.46419913096669e-09
19972.0,4.521997738953675e-09
12179.0,4.539865390716218e-09
9909.0,4.541798396598282e-09
3984.0,4.549604259696028e-09
12064.0,4.5725826302699085e-09
20077.0,4.575553183136122e-09
12527.0,4.610465505958534e-09
12227.0,4.617642953564308e-09
1556.0,4.618979668961905e-09
12230.0,4.661310642371553e-09
