0 -8.98 -4.6546 -6.1519 -8.4101 -9.6056 19.367 14.846 16.64 19.333
1 -9.7548 -6.9119 15.807 -8.0571 -9.737 19.181 0.75878 18.346 15.642
2 -5.6943 -7.318 16.722 -9.5117 -9.1128 17.96 -4.6106 16.37 17.601
3 -9.4599 -8.7922 -2.7587 -8.9409 -7.7036 15.949 17.406 10.688 18.779
4 -7.3631 10.318 8.8874 19.109 -6.9988 -5.121 -9.1957 16.212 16.133
5 -9.6498 -5.6633 -6.7684 -8.8998 -6.1678 18.9 16.421 16.513 15.185
6 -9.6458 -5.5822 -9.0843 -9.6789 -9.2815 19.119 16.509 17.337 16.856
7 -3.0803 -2.0788 -8.7456 -8.6632 -8.0616 19.202 15.962 18.814 16.783
8 -9.5889 -5.0846 -6.0302 -6.2126 -7.1857 16.657 14.576 16.153 18.299
9 -7.856 -6.5822 -5.854 -7.7582 -8.0539 17.978 16.455 13.252 15.251
10 -7.7352 -7.9654 18.544 18.971 -6.5301 16.668 1.515 18.54 19.321
11 -3.9064 -8.1939 -9.71 -9.7164 -9.3932 16.882 12.284 18.876 15.528
12 -7.3176 -8.0369 19.298 -7.8574 -8.3719 18.851 -3.9958 14.513 18.092
13 -5.7602 -7.7364 -8.313 -9.0396 -9.215 17.918 17.51 19.034 18.355
14 -2.4054 -5.3538 -6.7237 -6.9169 -9.3223 17.892 17.425 13.981 16.932
15 -8.0894 -8.4372 -8.6851 -7.6518 -9.0059 17.964 15.495 6.9789 12.034
16 -7.7419 -5.3056 -6.573 -9.5406 -8.0953 16.213 12.778 12.874 16.344
17 -4.8148 -8.4443 19.163 18.54 -9.1364 16.888 -2.6379 17.944 17.458
18 -8.3174 -5.3139 -9.068 -9.6557 -9.1926 18.389 17.933 16.04 17.689
19 -4.5364 -9.4203 11.476 -9.4897 -9.7287 15.893 -9.7209 13.186 18.647
20 -8.9079 -9.7528 -9.3964 -8.5885 -9.045 19.495 16.359 18.392 16.329
21 -5.5787 -8.902 -9.3618 -8.6794 -9.7174 18.786 13.842 12.868 16.509
22 -1.6822 -5.5373 -7.6632 -9.4681 -8.4076 18.868 17.868 14.276 12.361
23 -5.6493 -8.5226 16.264 -2.5413 -8.8963 13.415 -6.4872 17.715 19.508
