0 -1.1980e+00 1.4352e+00 -3.4470e-01
1 4.4354e-01 1.7375e+00 3.9723e+00
2 -5.3030e-01 -2.0567e+00 -1.3522e+00
3 -3.4992e+00 4.4842e+00 3.2493e+00
4 1.7736e+00 2.4612e+00 7.0951e+00
5 4.0895e+00 9.7656e-01 9.1786e+00
6 -8.1345e-01 -2.1663e+00 5.9614e+00
7 -4.5986e+00 5.0291e+00 4.7823e+00
8 2.0788e+00 -1.6760e+00 6.8880e+00
9 -2.9547e+00 -5.6759e+00 8.0723e+00
10 1.2895e+00 1.5036e+00 7.5650e+00
11 -1.6510e+00 -3.2583e+00 9.0464e-01
12 -1.2456e+00 -2.0615e+00 5.3234e+00
13 -2.5652e+00 -3.8862e+00 6.8954e+00
14 1.9232e-01 1.6499e+00 9.2216e-01
15 -4.2966e-02 4.3128e+00 2.2609e+00
16 -2.1896e+00 -1.3960e+00 6.6889e+00
17 -6.6263e+00 6.6737e+00 6.5085e+00
18 3.5636e+00 -2.8966e+00 8.9648e+00
19 2.0570e+00 -6.2044e+00 9.0957e+00
20 -1.1404e+00 -5.7139e+00 -6.2320e-01
21 1.0495e+00 -1.2422e+00 2.1025e-01
22 -2.5777e+00 1.4979e-02 1.8092e+00
23 -3.9942e+00 -5.1003e+00 5.8779e+00
24 -2.3256e+00 6.8662e-01 1.8754e+00
25 2.9306e+00 -5.7350e+00 6.3832e+00
26 1.9143e+00 2.1327e-01 -5.0661e-01
27 -3.5542e+00 -4.4438e+00 -2.7859e+00
28 -4.6464e+00 -5.1476e+00 7.5764e+00
29 -3.5515e-01 4.2121e+00 9.7066e+00
30 2.8092e-01 -2.3108e+00 5.5826e+00
31 -4.6401e+00 1.6760e+00 -1.3108e+00
32 2.2164e+00 -1.7902e+00 7.1822e+00
33 -3.6672e+00 -1.9221e+00 7.4159e+00
34 -8.0082e-01 -3.1145e+00 4.0663e-01
35 -5.7714e+00 -7.2248e+00 6.3131e+00
36 -5.8719e+00 -1.7686e+00 3.9504e+00
37 2.7636e+00 -3.4614e+00 6.3390e+00
38 7.7581e-01 9.3096e-01 8.0796e+00
39 -4.6364e-02 -2.0690e+00 5.4522e+00
40 1.4170e-01 -4.1743e+00 8.5007e+00
41 2.5213e+00 -1.1055e+00 6.0875e+00
42 2.4218e+00 5.0611e+00 7.4266e+00
43 -4.4725e+00 1.3625e+00 4.2022e+00
44 2.8232e+00 -3.4797e+00 3.6441e-01
45 -3.8724e+00 -6.0019e+00 2.6017e+00
46 6.9775e-02 7.1246e-01 3.7907e+00
47 -5.1950e+00 4.6202e-01 5.2119e+00
48 -2.6148e+00 -7.1712e+00 -4.6137e+00
49 -2.4595e+00 -1.4002e+00 -1.0280e+00
50 -2.6105e+00 -2.8341e+00 -5.6993e-01
51 8.1807e-02 2.4937e-01 -2.2575e+00
52 -3.2836e-01 7.6460e-01 3.8448e+00
53 2.2139e+00 7.9319e-01 2.3189e+00
54 9.3793e-01 1.3373e+00 1.5604e+00
55 -1.6703e+00 -5.5440e+00 5.3538e+00
56 8.8250e-01 -7.5552e-01 4.5608e+00
57 -9.4660e-01 -2.2567e+00 4.1766e+00
58 3.5427e+00 -1.9465e+00 -6.0161e-01
59 -4.2079e-01 -3.7365e-01 2.0307e+00
60 -1.2887e-01 -6.8944e-01 3.0233e+00
61 -4.4194e+00 -2.7262e+00 7.8012e+00
62 2.1570e+00 -2.6794e+00 3.9702e+00
63 -3.0903e+00 -6.2184e+00 -1.1588e+00
64 -6.7465e-01 -2.9485e+00 6.1005e-01
65 3.8746e+00 2.1461e-01 9.1930e+00
66 4.2378e+00 9.7468e-01 -2.6802e-01
67 4.8153e-01 -4.9993e-01 5.6885e+00
68 3.5437e+00 -1.5169e+00 7.6359e-01
69 5.4981e+00 -5.5850e+00 5.9363e+00
70 -7.5327e-01 -7.0616e-01 6.4305e+00
71 9.7898e-01 -2.8991e-01 -6.7728e-01
72 -1.0385e+00 -5.0792e-01 -4.3036e+00
73 -2.5349e+00 -2.0972e+00 1.1674e+00
74 1.6262e+00 3.6334e+00 1.0419e+01
75 -1.6028e+00 -2.6540e+00 1.1674e+01
76 -9.4831e-01 -3.8564e+00 2.4225e+00
77 -3.5836e+00 -1.3866e+00 7.1045e+00
78 1.7153e+00 1.2596e+00 7.3999e+00
79 -1.5463e+00 4.1598e+00 4.7235e+00
80 3.3875e+00 -8.8257e+00 5.1959e+00
81 -2.2232e+00 -4.9403e+00 2.6579e-01
82 5.8957e+00 2.9012e+00 1.1977e+01
83 -3.2911e+00 4.3751e+00 2.8813e+00
84 -1.1623e+00 -2.0452e+00 8.3689e+00
85 -1.1173e+00 -1.3842e+00 6.6002e+00
86 -4.7794e+00 4.5274e+00 8.9065e+00
87 -1.9192e+00 2.5913e-01 5.8968e+00
88 2.8245e-01 -8.0807e+00 8.0810e+00
89 -2.9485e+00 -3.4306e+00 1.0035e+00
90 -2.2885e+00 2.4825e+00 5.8883e+00
91 -8.7274e-01 -6.2777e+00 4.2818e+00
92 -4.1372e+00 -3.2208e+00 6.8648e+00
93 -2.9241e+00 -6.9354e+00 4.3096e+00
94 -2.0792e+00 -4.5802e+00 -3.1680e+00
95 -2.0887e-01 -7.7269e-01 1.4465e+00
96 1.4505e+00 -5.8386e+00 2.7213e+00
97 6.9273e-01 2.0919e+00 2.1440e+00
98 -3.1936e+00 -1.6191e+00 6.7498e+00
99 -1.6470e+00 -6.1799e+00 -1.1762e+00
100 2.4382e+00 -1.8042e-01 4.0083e-01
101 1.4468e+00 -6.7501e-01 8.7754e-01
102 -3.6689e+00 6.4619e-01 2.3884e+00
103 1.3957e+00 3.0592e-01 3.7428e+00
104 4.0338e+00 9.1115e-01 9.0540e+00
105 2.2044e+00 -4.3440e+00 4.2090e+00
106 1.9226e+00 8.8523e-01 2.1626e+00
107 -1.3380e+00 -2.4478e+00 -4.1181e+00
108 -4.6053e+00 -4.5365e+00 2.2380e+00
109 1.9911e+00 -5.6068e+00 -6.9990e-01
110 1.1682e+00 -9.7673e-01 1.8117e+00
111 2.1240e+00 -2.6349e+00 8.5879e+00
112 -3.6120e+00 8.7391e-01 6.7574e+00
113 1.7736e+00 -4.1917e+00 6.4600e+00
114 -2.8881e+00 2.5373e+00 5.3628e+00
115 -4.2258e+00 -1.0759e+00 4.8618e+00
116 -3.2402e+00 -9.1738e-01 1.1060e+01
117 -9.2425e-01 -2.5580e+00 6.5095e+00
118 -1.6503e-01 -3.7891e+00 6.8146e+00
119 -6.7103e+00 9.4413e-01 1.1520e+01
120 -9.2896e-01 -2.4594e+00 4.9457e+00
121 1.9712e+00 -3.6932e+00 2.7331e+00
122 3.3140e+00 -9.0246e+00 3.4019e+00
123 2.6601e-02 3.5141e+00 -1.1223e+00
124 -6.5674e+00 -2.6645e+00 8.3150e+00
125 2.6266e+00 -4.6597e+00 8.5726e+00
126 -4.6599e+00 1.2943e+00 -1.9177e+00
127 -3.4392e+00 2.7216e+00 -2.4177e+00
128 -2.6653e+00 -6.0076e-01 6.8025e+00
129 -6.7830e+00 -1.7245e+00 9.4831e+00
130 7.7750e-01 -7.7521e+00 3.3941e+00
131 2.1432e-01 7.1715e+00 -4.2098e-01
132 -3.0743e+00 5.0243e+00 3.4805e+00
133 5.2068e-01 4.3195e-01 4.5429e+00
134 -3.0704e+00 2.3382e+00 6.5339e+00
135 -5.5401e+00 3.6583e+00 4.7440e+00
136 -3.7014e+00 -3.0555e+00 4.1246e-01
137 -1.0328e+00 -9.6983e-01 1.1410e-01
138 4.6440e-01 -1.7199e+00 2.9575e+00
139 1.0414e+00 -5.6653e-01 -4.1254e-01
140 -2.5829e-01 -1.6376e+00 1.3060e+00
141 -2.2034e+00 -9.3423e+00 -5.5516e-01
142 1.4314e+00 -1.8268e+00 2.9591e+00
143 1.4311e+00 -2.2533e+00 6.3611e+00
144 -2.3690e+00 -1.3556e+00 -2.4595e+00
145 -2.1454e-01 -7.1319e-02 6.7096e+00
146 6.7125e-01 -2.2375e+00 -1.9194e+00
147 -4.1075e+00 -3.1122e+00 2.9764e+00
148 2.6711e+00 1.5057e+00 8.3898e+00
149 2.3663e+00 -2.7142e+00 8.5706e+00
150 -9.0255e-01 1.0614e+00 5.1725e+00
151 -3.1158e+00 6.4585e-01 4.3375e+00
152 -3.2738e-01 -1.5418e+00 7.5143e+00
153 1.6720e+00 5.2290e+00 6.2555e-01
154 -2.4814e+00 1.1476e-01 3.7092e+00
155 -4.9657e+00 -6.5083e+00 1.9664e+00
156 -1.6510e+00 -3.5059e+00 1.4653e+00
157 -2.0701e+00 2.3378e+00 8.2229e+00
158 7.2055e-01 -4.4651e+00 4.7700e+00
159 -4.1417e+00 -2.8990e+00 5.6924e+00
160 -1.6893e+00 -6.0137e-02 4.8502e+00
161 -1.0206e-01 -4.7865e+00 9.4248e-02
162 -1.1165e-01 -2.8289e+00 2.6794e+00
163 -2.4760e+00 -2.0584e+00 3.5366e+00
164 -3.9442e+00 -2.7570e+00 4.0665e+00
165 -1.1963e+00 -2.3880e+00 7.1575e+00
166 -3.3294e+00 -9.2856e+00 3.3612e+00
167 -2.2248e+00 -5.7434e+00 5.6017e+00
168 -1.4239e+00 4.0551e+00 5.0908e+00
169 1.3035e+00 2.6061e+00 8.4940e-01
170 2.0846e+00 3.2262e+00 4.3534e+00
171 2.2531e-01 8.2522e-01 6.0511e+00
172 9.7707e-02 -6.2176e-01 4.1751e-01
173 -4.7053e+00 -1.0450e+00 4.4862e+00
174 -1.8766e+00 4.2731e+00 8.3555e+00
175 -4.0127e-01 -7.8014e+00 -2.2859e+00
176 -5.1933e+00 8.0387e+00 9.4721e+00
177 -3.9347e+00 -1.6657e+00 4.3037e+00
178 -3.6983e+00 1.7703e+00 5.2737e+00
179 -1.0782e+00 6.4147e-01 1.0551e+01
180 -1.7483e+00 -1.8558e-01 2.0734e+00
181 8.1783e-01 -3.7334e+00 2.7861e+00
182 -7.1983e-01 3.6104e-01 4.8407e+00
183 1.0455e+00 -4.0944e+00 3.8987e+00
184 -4.3370e+00 -3.6649e+00 1.6581e+00
185 -1.7308e+00 -2.8590e+00 6.4830e+00
186 4.3220e+00 7.5237e-01 6.2708e-01
187 1.0373e-01 -1.8835e+00 5.0294e+00
188 -6.3384e+00 8.7769e-01 6.9537e+00
189 2.7681e+00 -2.0178e+00 4.3569e-02
190 3.1834e+00 5.3424e-01 3.3325e+00
191 -3.3405e+00 4.0425e+00 -3.6390e-01
192 4.5975e-01 -5.6327e+00 -4.7422e+00
193 -3.1338e-01 1.3365e+00 8.6912e+00
194 -3.4726e+00 -1.9346e+00 3.9764e+00
195 -6.0658e-01 -9.6812e-01 1.6321e+00
196 -1.4549e+00 -5.1954e+00 -3.2106e+00
197 1.8438e+00 8.0463e-01 8.2459e-01
