0 -2.318 -1.7475 7.7226
1 -2.8715 1.6978 8.0464
2 -1.3754 -3.8452 7.5824
3 -2.3481 0.19861 7.9473
4 -1.9105 -5.4316 8.9692
5 -2.0965 -3.5132 6.719
6 -1.5168 -6.4164 8.9473
7 -1.9373 -7.3063 8.93
8 -3.111 -3.4134 8.1613
9 -1.1166 -4.3361 7.6797
10 -1.9295 -3.4744 8.4412
11 -1.7426 -1.7473 7.552
12 -1.6675 -2.3362 7.849
13 -1.5842 -5.6467 9.3556
14 -2.1047 -6.6 8.9825
15 -2.3136 -4.7287 7.5302
16 -1.0767 -4.5493 7.5527
17 -1.3083 -6.4132 8.6535
18 -1.9817 -5.707 9.4042
19 -0.75243 -2.9732 7.9399
